4378	6684	15686	1483	14505	300	2806	15265	3758	5922	2143	1865	687	4259	3680	16960	18683	15888	1492	15411	12272
4379	4529	13490	17908	14731	5186	4038	6240	18521	15478	7934	112	5091	4640	15635	18811	11921	14101	1124	8187	951
4380	4738	18940	3656	5735	18687	10302	17057	6637	16971	2484	1257	14639	4605	6942	9017	539	16685	9726	14281	1952
4381	10220	4963	18073	3191	17375	2715	5049	15669	4674	6168	14290	15758	1419	12687	7561	14212	17062	12706	10160	6473
4382	5956	4093	10410	5516	4848	2242	4847	8197	13267	17097	9248	10103	10984	1908	17579	13029	2830	18258	8250	9796
4383	1551	17000	12280	18201	12934	12120	12816	13412	579	4371	8974	1666	11757	7260	2741	14676	17212	8472	10832	9963
4384	8717	9048	3113	12374	4422	6974	8138	10784	15910	1831	13447	13356	11619	1033	12529	798	6781	13501	18597	6705
4385	3036	11386	5426	637	10228	2755	1477	13578	17748	9053	18698	2533	1813	9032	7765	11307	7862	9705	7274	15597
4386	14455	5920	1722	14122	12211	17356	1265	17136	6223	17829	12668	10395	6772	4129	170	18976	9672	18495	6317	3545
4387	9062	13139	16446	17695	15419	1352	13389	6462	5799	5801	10371	17642	8931	15717	1834	10794	17277	11535	11508	15963
4388	12464	13443	17030	14706	9966	10932	7263	12553	17011	4607	17484	16808	12042	8253	2429	7403	3892	3629	5182	1171
4389	3152	6304	668	664	15506	3486	2631	3077	2422	7583	15987	12353	5587	9363	6014	8737	12818	11327	6865	4611
4390	10889	9139	9632	15063	1909	7843	9184	2177	84	5378	13147	17153	4993	9641	12770	11665	16370	6646	3742	11950
4391	10856	7648	13983	16499	19006	1463	16501	5313	9298	17233	16319	16317	12613	11348	15960	8551	18420	9856	6344	10156
4392	14268	11427	16915	15762	6009	6689	8676	10175	14720	883	16859	2662	8060	12515	14197	10466	17819	17071	6386	11476
4393	6753	8305	12517	15418	3161	10452	4614	1671	99	2980	18379	10281	3157	8961	17783	956	869	12927	13096	10060
4394	2435	17555	4465	11979	8320	11249	16308	3627	4131	17201	1171	4742	18816	8253	3629	7403	15389	15352	17484	18861
4395	7806	9733	141	13975	13040	13060	11707	7065	18619	1705	14886	16382	14242	7516	3959	9495	14671	16697	12379	8183
4396	10917	7822	633	14952	13529	14186	901	11775	9129	4242	7917	15727	16262	7438	8394	11436	2255	16838	17602	12045
4397	3213	4194	11024	2125	18409	12291	18226	18674	985	15026	9529	4408	3851	11917	8365	14149	11287	10743	8572	1552
4398	12160	4597	14738	4295	9997	12825	17673	10135	5811	4894	17508	3740	1992	11183	18415	18482	12340	8258	1864	11180
4399	5697	2138	15242	14514	3447	10176	3709	6029	4269	13545	2387	12481	18239	3156	11595	10278	12260	4883	17404	8870
4400	15631	14643	11298	11711	10859	11248	2616	13411	12677	1155	10705	16528	2844	8939	10522	2112	9392	13772	12530	10011
4401	16187	14371	17777	8911	16062	2588	1665	2392	6941	2376	9404	8456	13136	7345	7627	14856	17390	17509	8943	18836
4402	18678	165	10588	11485	8177	7486	935	16390	9199	3389	8462	10911	10581	15092	5809	1082	8716	14130	18005	12705
4403	6841	8905	6840	1055	7406	13839	9299	16956	8054	9475	15633	7421	15824	17395	7624	14808	12243	10573	11245	17663
4404	4889	18453	15396	303	12051	12650	14583	13296	17799	3694	12205	2019	7419	9185	8034	12303	11173	3148	14579	8319
4405	2974	14899	15874	14898	6662	14382	7049	6239	3508	9499	9163	13073	3506	10071	3323	18700	16257	13401	12740	11484
4406	13065	1842	13056	11053	3921	17026	1840	4574	624	12001	6445	18099	6419	14630	17059	10326	14163	4555	94	9180
4407	4919	11232	6765	12493	881	12844	1338	1409	5447	2492	3611	13477	6256	1778	14925	13497	9864	9317	11247	9315
4408	3851	18226	11917	8365	14149	4194	3567	4072	6144	1572	11428	1906	14381	17520	9530	16818	898	8224	1506	1610
4409	11902	17055	9527	14837	2481	13563	13684	17817	3560	9345	15324	7110	2568	16911	2118	12024	7548	9275	18744	11338
4410	3180	4479	11268	12698	11499	9816	15430	9025	9257	17825	4468	14048	2929	1622	3738	5203	6926	9548	10668	14142
4411	14504	8504	17515	17267	2152	10143	8262	6583	18235	15959	15437	1811	10064	5375	18178	1023	9952	10798	4949	6529
4412	8923	5973	1135	11864	14875	15983	6295	11604	8922	16239	18750	12807	7553	10229	16630	16081	17962	1589	6405	16376
4413	15819	13078	3126	17434	15713	18527	6828	1476	11951	2611	7171	7913	2934	9434	3682	18223	216	209	17812	4617
4414	888	9446	136	3807	8049	137	1404	4841	3449	3688	9067	724	138	5538	729	4462	10105	83	726	15639
4415	6075	15785	9883	12602	10481	8539	3304	674	9214	14996	13668	18360	11449	18644	8274	14935	9607	14470	5716	12022
4416	16786	2692	15654	15057	17343	6563	17493	11001	2456	15229	3002	18145	4621	18736	4534	7611	2635	17518	8411	2848
4417	18326	17034	12946	15618	15699	6390	15370	5710	6391	13507	18908	15745	1054	16300	16620	18622	10637	13355	3613	6170
4418	2381	2703	18275	10014	9010	2774	9004	4161	16758	14201	13352	2305	5733	4802	13933	1437	2713	3454	7319	5874
4419	7031	1072	297	18972	5784	7462	13631	18221	13104	14439	9092	9730	15145	13153	19045	8537	9449	11553	15137	12064
4420	16726	18556	16210	646	2630	14379	2627	5420	7471	10215	5218	6074	3590	13044	18801	3540	4922	18798	17903	8118
4421	18066	7067	12821	11164	2998	5685	8422	1251	17139	17814	5164	9992	9754	402	6900	3239	13032	18302	11720	14855
4422	8138	6974	12374	3113	9048	15910	13447	1831	13356	1033	11619	12529	4384	8717	15838	11834	12474	13934	13107	15104
4423	9505	2919	10923	9225	14060	1014	10239	13706	12441	10872	17430	16589	15948	3683	8238	10922	7884	8909	6437	14926
4424	17282	17247	8268	2730	15984	9544	10826	11635	6039	3937	12747	12691	15902	14711	9471	3734	6767	13635	10362	5713
4425	1007	9035	13991	12741	8964	14803	6433	16869	16450	695	2826	5558	7687	18364	9255	17620	12766	4692	16039	15387
4426	17867	9013	13683	10387	18914	522	4595	10362	12691	12747	6039	11635	10826	9544	3937	11353	13635	2730	15984	17282
4427	18028	12831	17779	8480	5817	1134	8854	16304	6226	6969	1439	4809	8003	7755	3061	16654	7287	7357	12950	102
4428	3015	9777	10560	10264	18916	6089	12993	1129	14512	3145	13273	2368	14716	14349	16694	3106	9747	10348	2476	176
4429	7637	14836	3653	15078	18911	2899	543	12835	7833	4649	683	2631	4389	3152	3486	6304	668	3918	664	15506
4430	5160	15129	12434	10490	1183	12868	623	3186	7682	12143	15266	10648	18122	11714	14270	11512	9479	2263	3226	12960
4431	18845	18408	283	5487	9442	10839	6193	3316	9531	7180	12139	16043	16653	18368	7585	3264	13307	15644	17971	225
4432	18718	5616	2110	287	11992	5461	16801	16953	2586	18828	18161	11943	18046	7527	6812	6955	10884	8725	10679	18489
4433	5075	18601	6292	2624	2084	5103	16176	14764	7815	17396	12050	2874	5812	7749	2579	5810	4681	17054	7009	6484
4434	6457	412	15714	12416	3676	6345	2186	3455	3024	5929	11844	11778	2507	14945	12662	16050	15623	254	4306	17199
4435	9137	8192	2235	5329	6292	14575	5103	1324	3119	5075	4433	17338	18601	2624	6057	8131	18418	3900	11913	1164
4436	18441	16644	18396	5018	5646	12117	13694	13229	18054	7865	10348	2476	10560	9777	3015	4428	3145	12993	10265	6089
4437	12360	7684	2198	853	13098	5213	812	9627	12854	852	9320	139	12448	5723	15438	13700	18962	5153	17222	3029
4438	1166	10594	7469	18732	8428	1657	18881	17492	1553	17963	15688	14715	12076	3193	9195	5698	4866	6805	14846	6262
4439	10702	14926	7347	10742	6235	4871	6437	13706	4496	10239	1014	14060	9225	10923	2919	2561	1556	13387	8238	15940
4440	3335	17638	4	5051	13166	6312	9678	18995	11929	9722	18299	2120	8286	5832	15415	13335	5937	2362	18119	11257
4441	5896	5130	6064	16025	16701	8246	4165	7689	16715	15399	8960	3053	8362	12988	17671	17781	4653	18804	1201	9151
4442	2335	19007	15366	5507	5571	17334	3440	12309	3818	3935	8930	17289	18775	8821	937	2337	16237	16570	14934	16789
4443	4499	15912	15877	9750	2183	3520	5736	7496	727	15186	15596	1600	12201	2346	6503	6820	8121	16103	12127	18227
4444	4103	16765	15903	12931	18970	10467	5355	2508	12296	1807	11131	6682	4711	12811	896	8670	10601	11514	11099	11587
4445	616	10616	11648	14884	17411	4121	13959	14298	4018	15519	7746	15637	7696	4187	8393	4764	13818	15452	16051	984
4446	5027	2701	8171	7453	13471	16574	18565	13421	17382	6573	13448	4517	18055	11409	17188	15988	1043	192	5241	10246
4447	6230	7105	14538	7003	15863	6242	3356	13794	6276	14408	8556	4645	4644	10796	2975	3907	8314	8386	6495	16578
4448	12907	4824	14323	13888	2871	9133	8629	18427	10315	14957	15400	17377	9172	6532	2455	15065	14965	18786	3957	11149
4449	8639	17512	3660	6010	6975	2580	15375	10893	17033	18536	16245	19030	18195	14283	11749	10331	1393	5353	3698	13775
4450	10878	13950	16324	1247	1874	3045	14518	1432	7703	7850	6817	757	18529	10451	14299	16700	6795	9650	2984	7693
4451	2329	319	18079	4885	18755	15049	17213	9908	1938	13835	6728	6413	12121	16349	411	13901	18147	2678	17694	16265
4452	9851	12476	14468	17190	17189	12221	1112	8289	12282	17296	11865	18797	1059	14423	16080	8999	15726	13666	5259	13566
4453	17366	8115	1912	17350	1426	13981	13479	4532	2514	8448	17507	17753	643	13717	11459	11163	680	13446	12641	16932
4454	1848	13752	13187	16263	4085	11105	14351	3954	10514	1481	5484	14560	14103	18394	16536	9890	14573	12021	3101	8809
4455	8482	11972	13164	5107	5106	9441	12735	6115	14052	3784	5460	8794	3662	8143	14402	6510	13825	9823	13864	4933
4456	5380	4766	18898	7361	11422	18443	4725	17541	16970	11272	9660	988	599	17784	11743	10195	7670	54	15899	8438
4457	6220	11362	7343	1683	8891	11241	10346	1895	6085	5668	2876	5866	10181	1114	12929	2449	12451	6066	16880	17573
4458	3951	18667	1480	9465	7219	12913	3920	2213	17020	13165	14524	5777	18733	7129	6266	164	9814	15897	752	3839
4459	15663	11501	14587	17085	11862	17504	9348	15122	4842	2581	12980	7509	5624	12833	15210	1594	17336	1124	4640	14101
4460	5000	15246	10721	5434	1501	595	14394	596	7124	3723	1726	9282	11150	10558	154	12341	9824	1968	3139	10821
4461	11461	12900	10546	2463	5008	15473	15474	13465	18268	10284	946	9988	2342	18209	6286	17728	6471	11017	4818	11731
4462	729	10105	83	726	138	5538	724	3688	3449	4841	1404	137	9067	4414	136	888	9446	8049	3807	13433
4463	7990	4983	15607	8841	3616	17710	7930	10711	4754	14193	4746	4700	16443	267	12661	8861	18260	13430	6972	12986
4464	10456	13315	10137	11308	1621	5242	8181	1290	8903	3247	13713	8166	4967	18132	10245	5240	5474	17031	2832	13611
4465	11979	17555	2435	8320	4394	16308	3627	11249	4131	1171	17201	4742	18816	8253	3629	7403	17484	15389	18861	15352
4466	10154	14316	1885	17379	16140	13333	15467	4006	18706	2775	18403	5951	10096	2465	6255	1370	12577	5779	734	19037
4467	6996	3167	3753	8955	16614	15008	1185	16988	6435	4625	12656	15383	2890	10623	10622	18620	11591	5346	11613	7972
4468	15430	3738	9816	4410	3180	17825	4479	11268	12698	11499	9257	9025	16906	4330	14048	2929	1622	1747	3018	16087
4469	17564	7376	5696	13940	788	7861	14079	8086	1229	9448	3970	15485	2417	12302	5745	3513	7268	5695	7705	936
4470	15715	10538	15146	16618	4925	14172	12885	4207	12778	15497	16150	8381	12600	13704	9531	6193	10839	9442	18408	283
4471	8211	11448	10115	18168	6460	9974	13458	8948	4155	4337	9433	15161	11719	5035	464	8221	17451	3459	9979	11654
4472	12895	6389	15821	17955	5818	9780	5902	5590	4519	7976	12169	9936	18628	3933	3659	6486	8596	9923	6618	14516
4473	3051	4009	11107	6997	16014	7481	10488	9334	11157	12425	460	7387	15804	7470	7675	459	15692	15363	3298	5459
4474	9235	7200	8182	2189	3417	1540	10501	12827	6681	12961	14618	6979	3934	2103	434	15491	9596	14095	3384	17911
4475	719	3948	15458	6546	3780	1110	6756	4770	4002	18323	8019	11918	16460	8282	13986	1661	2448	18084	13322	15302
4476	10837	18437	11096	10704	11156	9116	16531	13779	6184	12270	3138	4033	8576	6733	5749	2067	10166	17215	18747	8089
4477	4091	1555	12996	1550	18846	14331	5491	2092	12881	5763	13731	15898	14843	6562	13875	3321	2591	17980	4849	2971
4478	1211	10497	18857	15693	5032	1317	15276	4056	5037	14944	193	18942	11821	5485	3812	6016	13861	5731	15290	14367
4479	11268	3180	4410	12698	11499	9816	15430	9025	9257	17825	4468	14048	2929	1622	3738	5203	6926	9548	10668	14142
4480	3091	8780	5065	4163	12894	6752	4204	5001	12921	2768	2747	6622	13254	19029	13791	2650	9250	16979	12431	12951
4481	8346	18959	10440	5795	16561	4587	14377	4673	2916	3588	1084	5890	14424	8763	1780	5980	16898	15207	16751	16394
4482	1003	12797	986	11521	8096	18434	7870	3030	3826	8316	5954	1791	1962	11338	3671	17052	14948	18187	1323	5351
4483	1159	5859	15848	12711	18063	17667	13560	7434	470	7242	4193	6189	13074	7179	4215	3820	7430	15553	11316	5746
4484	18455	17616	905	17818	14969	15829	2393	13660	9765	16482	6604	7425	9088	2604	134	9089	3283	11475	12731	17221
4485	4629	1513	1516	751	2367	12287	3394	6358	9904	9087	15307	12538	530	947	13427	1098	18543	12644	16739	14700
4486	2728	4613	8125	9746	3926	12862	18701	6045	1970	17479	18272	11401	17018	3165	17651	963	1188	16888	5691	8846
4487	194	3021	16332	8098	18206	17957	299	11373	6800	16692	18821	11934	18281	18203	9458	7032	9222	10433	9443	2133
4488	16472	3756	10384	3607	18313	6459	2474	3523	12820	9498	12826	28	11937	19042	2996	5615	11694	8527	462	13693
4489	1308	14159	6040	15267	11003	4180	5463	11329	4348	11466	9998	13300	14088	10715	2973	11980	15993	14658	14010	12923
4490	7845	273	714	3841	16643	14888	12062	1423	17635	12708	13345	17685	16322	16966	18016	6208	8981	5521	11849	9924
4491	17964	6903	10393	5878	2539	709	16945	16476	14438	263	9364	10555	18592	6418	3982	5389	9993	7925	7971	17387
4492	887	777	5651	17996	3281	2338	1564	3587	4183	9036	11456	17846	12906	14399	10515	11228	357	10361	8172	16575
4493	15622	987	5665	7228	17840	18115	14082	9051	13391	1120	14751	13450	3373	6479	1271	15721	16419	17699	11378	11344
4494	15064	4623	13586	15012	1533	15946	13035	2328	5680	11148	17572	14780	7448	14768	41	15709	12108	6554	7208	18252
4495	9173	9174	11703	16512	2894	14414	16585	2706	9219	10307	10681	13999	14723	12783	3904	10564	10259	7346	5850	37
4496	2561	4871	6235	10742	10702	4439	7347	14926	6437	16391	638	7153	16142	17763	1556	11364	8755	13706	15940	9078
4497	11576	10235	12081	16396	16393	17632	9417	19008	5401	18023	4728	8852	11321	7140	12297	8129	4086	3163	651	10697
4498	3972	3568	18298	17021	15288	5322	16194	5293	15742	9372	14461	11171	11997	1287	1228	18182	3950	11911	761	8693
4499	4443	15912	15877	9750	727	2183	3520	5736	7496	12201	15596	15186	1600	16103	6503	2346	12127	6820	5837	3048
4500	11922	13750	5573	8144	1056	17754	6744	7730	10919	17442	13437	6595	14809	12965	17969	15592	16503	18568	12161	16358
4501	8490	2344	12555	3076	92	5779	12577	4082	15482	3717	6272	625	18104	298	6931	5453	5348	12513	13701	18170
4502	5058	10874	2572	8606	14069	9575	9111	4191	14187	14059	15923	3824	7381	16612	5465	7374	9580	1024	5407	2210
4503	18695	16735	17920	19031	10582	830	5206	10729	18466	17417	8579	16036	5298	5201	1738	16408	9390	10722	17688	8307
4504	16108	2442	13360	13442	18043	4150	12053	18547	11805	6706	11688	15845	15462	16011	17890	1037	7926	7521	7018	14908
4505	3456	14358	7866	2700	18442	14038	1999	2574	12428	10773	13370	561	1732	11206	9308	8511	12104	8929	11142	17788
4506	4120	10944	15211	6654	17767	8300	4124	17985	7751	2959	2438	3943	8298	7851	13498	10895	7280	5125	15971	3642
4507	11715	12953	12171	4576	10111	9550	17313	11356	5584	16279	14116	12167	1690	9164	14680	16782	7046	18060	18347	16250
4508	13978	16417	12524	9270	1418	1653	8862	11343	11831	3204	6313	1039	18986	18062	1557	15123	16613	7231	18941	17360
4509	16188	9187	13601	3887	13152	11982	9727	7142	6708	11358	2691	15337	8664	2106	4916	18746	2207	6947	18488	2534
4510	710	3852	5687	16913	15660	1422	3072	1350	7024	4539	13494	9274	15918	6696	11191	17498	9493	6672	12503	18057
4511	8723	11716	424	10590	6399	12927	15999	16852	13866	3161	1671	4614	12517	8305	4393	6753	5013	4544	10281	99
4512	7225	12873	10403	351	7398	11194	8675	1092	5297	9346	13111	3722	573	2419	17735	18417	13730	13992	18075	19005
4513	5262	2772	15587	7452	10620	2510	2136	5989	8610	13354	1138	11201	7369	9822	9254	9402	11762	761	11911	11997
4514	12919	12674	7450	14713	10660	3705	7255	2279	10003	11546	8617	879	5767	9357	12664	5399	16983	10500	3314	11808
4515	5382	7082	6360	7598	15076	6505	1645	3482	9115	6852	9695	10179	14021	14406	12405	14233	18617	17349	18072	14557
4516	17246	14407	18167	2949	7968	7985	1858	12371	8686	12369	5618	12392	11071	3733	2434	17991	3516	18575	11070	11725
4517	13448	6573	17382	2701	8171	8946	13421	18055	15988	11409	17188	18106	4602	18565	16574	13471	7453	192	10246	5241
4518	5252	7265	4344	15380	3772	5547	16623	5877	6146	7218	1012	15214	11217	9829	677	678	9805	9262	9689	18452
4519	5590	7976	12169	9936	3933	9780	5902	5818	17955	6486	15821	6389	12895	4472	18628	6618	1839	6480	5971	9923
4520	15024	7897	11441	14634	18011	12393	7715	6691	17586	12742	11662	7380	4956	17100	8548	11013	3216	14235	5972	5017
4521	120	18065	14327	4694	14585	2331	10244	7909	16377	7414	1771	11032	14903	15409	5309	15761	7783	11993	3223	6081
4522	6051	18303	7138	4710	13261	1089	6792	13264	6793	10527	2489	10073	6058	18126	3580	13912	8796	15894	17069	18463
4523	8560	8310	12683	10224	15298	14767	10904	12733	521	10583	18535	8112	7201	16919	19018	13826	8127	13913	18730	11056
4524	12707	8191	16706	16576	16675	4758	7951	5232	241	18566	14228	12828	8946	8986	15676	5836	7941	10246	5241	192
4525	7590	10801	1141	12355	18937	9551	14094	12003	8491	11873	15252	6478	2446	7386	9524	1097	1681	1074	10290	12347
4526	9563	2966	17270	14595	16371	15217	15764	5195	5672	12972	18920	4084	3296	15815	18141	2165	5831	7931	16772	16339
4527	7400	1001	14748	10672	19019	1583	17654	17942	16088	3644	10248	1563	8722	8866	10925	17636	1723	7401	12440	3294
4528	5960	17156	5782	3880	4073	18165	2734	17042	15216	6315	5994	17486	17591	17809	12903	7441	12941	18795	8326	13394
4529	13490	17908	4379	4038	6240	18521	5186	14731	7934	15478	5091	112	4640	15635	18811	11921	14101	1124	8187	8890
4530	2301	3563	3612	2436	12277	12686	4904	14027	14154	15869	4184	9778	13361	11323	8052	8050	4893	10577	11829	10046
4531	18454	7929	3771	17725	18279	1924	8198	2217	14386	7550	16298	10643	2525	11209	15273	555	17364	6816	16622	14457
4532	13479	13723	17350	1426	8448	2514	16932	8115	1912	4453	17366	1184	9301	13717	11163	11459	12641	2793	13446	680
4533	18868	8835	1242	11204	331	17524	14550	13903	11636	14183	18387	315	8553	9539	336	9140	3533	16346	14977	953
4534	7611	4621	18145	2456	17343	15057	11001	16786	4416	2692	15654	6563	17493	15229	3002	18736	2635	5092	5806	15292
4535	4566	4741	9063	2619	5743	9668	18280	11838	4862	5356	13378	6981	16959	3315	17259	9720	6173	15731	17380	14538
4536	18499	6487	6597	7397	16778	16130	2656	7731	4939	8661	15522	1042	1127	18086	4787	5531	6133	3923	1812	1821
4537	1558	12774	1987	17614	6263	10139	15847	4927	13099	9490	597	18386	14561	2496	12193	4986	4899	4077	13424	14343
4538	18778	18090	15990	14464	11733	16429	17454	7161	9584	9707	6181	3605	508	6721	6183	6558	104	4210	14656	8062
4539	7024	13494	1350	1422	3072	9274	9493	17498	18057	5687	4510	6696	11191	16913	15660	11101	9190	10752	927	12344
4540	17371	5659	14474	11671	13774	6241	15453	17896	3295	5833	2059	8711	15703	1298	18618	3620	3497	18519	16965	4777
4541	17499	9645	12485	14353	11008	13736	6946	13219	9782	1332	2243	15612	12822	467	15120	2753	16725	15398	16809	11269
4542	13733	13973	10639	12489	18710	6461	18929	3968	5706	8145	18439	5212	17965	21	13995	14983	2859	957	18948	13832
4543	6749	4952	795	11339	12088	250	7341	5409	5163	1343	18886	6961	15641	8375	16593	14300	7534	2955	10513	1703
4544	5013	16852	13866	6399	15999	8723	4511	11716	10590	424	12927	3161	1671	4614	12517	4393	8305	6753	10281	99
4545	2517	14162	7227	5633	16504	17132	9806	3291	934	12055	15939	8084	5704	7713	7805	2531	18	4367	12902	7738
4546	15565	13649	4913	4915	15213	16610	9779	10312	3692	2445	14669	4978	22	3695	485	8916	4816	17585	11236	9470
4547	17040	5744	14760	11314	3125	16398	8383	7711	388	3825	12811	16494	15031	3504	896	6682	17446	16033	17841	12914
4548	2203	5582	18862	4554	15031	11797	10030	2047	3125	14760	11314	4547	3504	16033	12914	16207	9085	1052	5385	16398
4549	5757	18997	1427	7697	19024	12935	10206	16177	14791	16972	6843	17078	13925	3583	17262	6100	15766	15102	5417	1288
4550	12098	13350	9579	2444	10357	7108	18737	9321	11108	3496	7732	5563	13372	3954	13308	10557	9582	11355	9354	14834
4551	13372	16502	10485	16110	17353	8309	14418	13263	13836	10506	13848	10496	7712	13157	6734	9354	5588	10533	13802	10354
4552	2	12458	7793	15638	17459	12605	11291	18041	3176	6125	17198	6729	7151	16753	4777	13549	8521	8530	13521	7332
4553	6047	221	11908	18834	2140	8984	5957	3550	223	8635	11519	17852	73	7973	9352	17341	3273	9604	13847	9781
4554	18862	11797	2203	4548	5582	15031	10030	2047	3125	14760	11314	4547	13196	2196	3504	16033	12914	16207	9085	5385
4555	94	14163	10326	17059	14630	6419	18099	1840	17026	4574	17631	3921	11053	13056	13065	1842	8	1978	3606	11054
4556	18421	4896	5886	4077	4899	4986	2496	12193	13099	6143	13369	6263	6141	1987	12774	1558	4537	10139	8746	17614
4557	3207	3693	13629	1919	6823	6832	3603	17337	14683	11328	15818	12350	7758	1057	6035	17357	12192	18345	4189	18472
4558	12785	7668	11699	11634	16891	3292	3600	17163	17607	10887	15915	15373	7353	17010	11771	18491	11758	10202	3452	15348
4559	5513	6385	4122	15517	4045	12642	10529	15468	4609	16736	10480	6925	9484	15989	7640	18716	6393	6786	12702	18998
4560	15017	2792	7033	7936	4202	15864	6136	17757	18883	6031	13710	14501	5216	3858	7922	8520	7511	17605	15732	9786
4561	10287	4562	3347	5247	17425	16571	4762	11283	17339	3673	12294	10564	3904	16842	14269	7940	8135	9602	7437	3088
4562	4561	3347	10287	5247	17425	4762	16571	11283	17339	3673	12294	10564	3904	16842	14269	8135	7940	9602	7437	3088
4563	18038	16756	18839	16800	2999	12347	13087	10290	1074	1681	1097	9524	3647	7386	2446	8443	17839	1088	9551	7590
4564	15834	15833	11547	11620	7991	9944	2149	9265	17752	10690	7174	671	17652	12791	4001	14177	655	11728	3236	4250
4565	15433	7896	3594	1887	15750	9896	12727	3599	9509	2839	12944	19065	6410	15489	15331	3589	5145	8193	6415	8630
4566	4741	4535	9063	2619	5743	9668	18280	11838	4862	5356	13378	6981	16959	3315	17259	9720	6173	15731	17380	14538
4567	1397	5961	3468	2025	4019	688	213	2736	7908	10966	18994	8190	4853	15439	2593	12801	9820	10914	4739	10779
4568	13312	3765	1128	6774	3745	8089	17215	12270	3138	2067	3768	3764	8340	453	10972	535	8236	16563	1237	11564
4569	9487	6113	15674	9761	9897	13792	12175	7309	15600	9457	5332	7057	2190	15958	12340	18482	18415	865	11183	11095
4570	10337	16528	10522	4792	10011	1147	16233	1155	12677	755	5086	14626	9458	11934	18281	10433	9443	17957	18206	8098
4571	5121	4221	6083	16740	14590	10781	12589	5988	16586	8110	7348	7709	15490	15253	11545	16071	4229	15626	8042	8632
4572	10041	15911	7130	6467	10263	12132	16389	6497	6919	925	16682	10274	12817	14647	5072	3055	5391	18320	7160	4027
4573	13812	1210	18877	562	3369	6725	16497	14487	4994	12574	789	17144	12109	787	13170	9170	8464	8405	8388	3000
4574	17026	3921	11053	13056	1842	13065	18099	14630	6419	4555	10326	17059	94	14163	1840	17631	8	1978	2075	3606
4575	16523	3378	7081	9322	8312	7377	5621	11827	2961	13540	9055	5180	2659	10182	10126	14853	8195	2475	15720	11679
4576	4507	11715	12953	12171	10111	9550	17313	11356	5584	16279	14116	12167	1690	9164	14680	16782	7046	18060	18347	16250
4577	2884	14747	14842	8053	4716	1400	18273	12119	13789	3686	8941	2098	197	9888	2584	12147	9508	945	5059	14267
4578	2090	6224	4158	17925	9671	13861	6016	9871	1215	11284	17279	1949	61	18456	9131	12829	11891	7168	2060	13553
4579	12847	4236	12621	114	2657	7978	5990	13100	14447	13962	8845	9958	17567	18723	10205	11048	4790	12676	593	8012
4580	9335	12693	14567	7818	7987	6915	6616	7315	11760	11290	8680	4882	12535	2326	18297	1876	1206	8141	6936	7052
4581	1322	18579	5135	215	18555	3003	4840	11437	14692	1863	7556	10993	18968	7800	11255	6429	16155	3911	127	6327
4582	3189	15774	12526	3915	1297	8727	8424	4627	11033	8549	5535	14369	5470	6638	14254	17905	703	5503	14896	15459
4583	14376	1240	552	12029	18377	17269	9838	2113	10251	16795	15696	7223	10863	1260	10470	17936	6131	6296	14691	11073
4584	1586	2785	4279	13279	13436	11909	4600	17851	13558	18171	7721	14124	12311	18446	17403	10580	19041	10575	7454	11789
4585	13728	8683	8195	8180	3074	15720	11679	8542	2475	9506	3708	14473	18177	1685	6745	837	14161	14641	8063	10126
4586	18346	18985	12920	14940	18873	9902	8498	3039	11275	17919	16723	3221	18615	10484	16236	9311	13522	11320	1794	12959
4587	14377	16561	16898	5795	15207	8346	10440	18959	4481	4108	15893	6065	12695	1780	4673	2916	5890	1084	3588	14424
4588	10607	12460	6760	10188	16055	3751	3786	10556	944	11506	9356	12756	7046	12321	2600	15094	5650	9415	9523	1642
4589	11645	12198	15274	12197	6763	7159	492	13990	3823	10422	9591	7612	14483	14308	10479	14998	13747	62	14093	13756
4590	14068	5165	9507	2228	12256	2137	1975	8169	4004	13409	13456	14825	15139	15021	4160	5178	15571	17291	7041	9422
4591	3465	14062	10364	5943	10646	14089	18003	13245	3817	4358	496	8073	348	14450	15013	14168	14794	5376	14157	2940
4592	17945	10840	18639	364	8220	15460	9850	12443	13737	12078	2926	520	2467	12465	5570	14519	10698	1214	8563	18800
4593	11305	5664	5940	2493	3380	9526	5468	1119	3474	2350	5551	5327	3761	4815	4060	11537	9623	17309	903	1902
4594	4647	15197	6886	8299	6740	14790	799	2360	769	5197	320	14517	17329	353	14380	4233	6019	16788	12188	1644
4595	10362	18914	11166	18657	12747	13683	15902	9544	11635	6039	10826	12691	14711	3937	5713	4424	17282	17247	522	4426
4596	11469	17711	11622	631	9874	390	732	15909	4859	8844	1470	15985	7961	10931	17124	14970	3945	13489	15208	8532
4597	12160	14738	4295	4398	9997	17673	5811	4894	17508	12825	10135	3740	1992	11183	1864	8258	11180	18415	18482	12340
4598	11050	7070	2956	7970	1659	11077	13184	3301	17949	8055	1156	15941	13155	2314	9136	12582	16941	12231	1514	5047
4599	2089	3187	8783	2957	16375	16667	7094	18093	10956	2487	12404	3183	14599	11986	3805	8020	18584	11310	1309	3181
4600	11909	17851	13279	4279	13558	2785	19041	1586	4584	18171	10580	10575	2672	14124	12311	18446	17403	8950	4810	13436
4601	12156	13977	11407	10960	10059	617	10066	4167	4247	10498	6938	9514	6780	11340	12276	2553	11132	7203	12304	5129
4602	18106	15988	17188	11409	18055	13421	8171	2701	8986	15676	10246	192	5241	5836	7941	1043	8946	18565	16574	13471
